report_date,city,state,season,product_name,campaign_name,adset_name,orders_7d,attributed_revenue,effective_city_spend,roas,opportunity_score,recommended_action,budget_modifier,broad_discovery_flag,reason
2026-06-23,Hyderabad,Telangana,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,2,846.61,649.34,1.3038,57.16,HOLD,1.0,0,"Opportunity score 57, ROAS 1.30x — no decisive signal. Maintain current budget."
2026-06-23,Mumbai Subueban,Maharashtra,Winter,BlueJay Sneaks,TH-012-SNUGBOO-19JUN,Urban Pet Parent,1,2117.8,749.91,2.8241,57.12,HOLD,1.0,1,"Opportunity score 57, ROAS 2.82x — no decisive signal. Weather=RAIN_ACTIVE. Maintain current budget."
2026-06-23,East Singhbhum,Jharkhand,Monsoon,Pawveralls Suspender Boots,TH-012-SNUGBOO-19JUN,Urban Pet Parent,1,2117.8,749.91,2.8241,57.12,HOLD,1.0,1,"Opportunity score 57, ROAS 2.82x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Mumbai,Maharashtra,Monsoon,Paw Cleanser 500ml,TH-198-UFOBALL-01JUNE,Urban Pet Parent,3,2033.22,1022.75,1.9879999,57.08,HOLD,1.0,0,"Opportunity score 57, ROAS 1.99x — no decisive signal. Weather=RAIN_ACTIVE. Maintain current budget."
2026-06-23,Durg,Chhattisgarh,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER-17JUNE,Urban Pet Parents,1,2117.8,1221.38,1.7339001,57.07,HOLD,1.0,1,"Opportunity score 57, ROAS 1.73x — no decisive signal. Maintain current budget."
2026-06-23,South Goa,Goa,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER,Broad Advantage+,1,2541.53,1492.65,1.7027,56.88,HOLD,1.0,1,"Opportunity score 57, ROAS 1.70x — no decisive signal. Maintain current budget."
2026-06-23,Chandighar,Punjab,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,2,1693.22,706.35,2.3971,56.72,HOLD,1.0,1,"Opportunity score 57, ROAS 2.40x — no decisive signal. Maintain current budget."
2026-06-23,Mumbai Suburban,Maharashtra,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,1100.85,1180.88,0.9322,56.66,HOLD,1.0,1,"Opportunity score 57, ROAS 0.93x — no decisive signal. Weather=RAIN_ACTIVE. Maintain current budget."
2026-06-23,CHIDAMBARAM,Tamil Nadu,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER-17JUNE,Urban Pet Parents,1,2117.8,1286.04,1.6468,56.55,HOLD,1.0,1,"Opportunity score 57, ROAS 1.65x — no decisive signal. Maintain current budget."
2026-06-23,Lucknow,Uttar Pradesh,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,ICP Pet Parents,2,1100.85,949.74,1.1591,56.29,HOLD,1.0,0,"Opportunity score 56, ROAS 1.16x — no decisive signal. Maintain current budget."
2026-06-23,Mumbai Subueban,Maharashtra,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,5,4233.05,2386.72,1.7736,56.15,HOLD,1.0,1,"Opportunity score 56, ROAS 1.77x — no decisive signal. Weather=RAIN_ACTIVE. Maintain current budget."
2026-06-23,Andheri East,Maharashtra,Monsoon,Pawveralls Suspender Boots,TH-336-PAWTECH-11JUNE-CR,Broad Advantage+,1,2711.02,1039.38,2.6083,56.04,HOLD,1.0,1,"Opportunity score 56, ROAS 2.61x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Kamrup,Assam,,Orbit Dining Table by Pawpourri | Ergonomic Design | Dual Bowls | Minimalist Wooden Diner,TH-012-SNUGBOO-19JUN,ICP Pet Parents,1,3649.28,314.52,11.6027,56.0,HOLD,1.0,1,"Opportunity score 56, ROAS 11.60x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,South Delhi,Delhi,Monsoon,Rover Raincoat,TH-372-ROVERAINCOAT-10JUNE,Urban Pet Parents,1,1694.06,1089.0,1.5555999,56.0,HOLD,1.0,1,"Opportunity score 56, ROAS 1.56x — no decisive signal. Maintain current budget."
2026-06-23,Rangareddy,Telangana,Monsoon,Rover Raincoat,TH-372-ROVERAINCOAT-10JUNE,Urban Pet Parents,1,1694.07,1089.0,1.5555999,56.0,HOLD,1.0,1,"Opportunity score 56, ROAS 1.56x — no decisive signal. Maintain current budget."
2026-06-23,GAUTAM BUDDHA NAGAR,Uttar Pradesh,Monsoon,Rover Raincoat,TH-372-ROVERAINCOAT-10JUNE,Urban Pet Parents,1,1694.07,1089.0,1.5555999,56.0,HOLD,1.0,1,"Opportunity score 56, ROAS 1.56x — no decisive signal. Maintain current budget."
2026-06-23,Mumbai 400026,Maharashtra,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER-17JUNE,Urban Pet Parents,1,2117.8,1382.42,1.5320001,55.86,HOLD,1.0,1,"Opportunity score 56, ROAS 1.53x — no decisive signal. Maintain current budget."
2026-06-23,Mumbai,Maharashtra,Monsoon,TenderTrek Silicone Boots,DOG HARNESS-CTL-19JUNE,Urban Pet Parent,1,2541.53,1076.29,2.3614001,55.83,HOLD,1.0,0,"Opportunity score 56, ROAS 2.36x — no decisive signal. Maintain current budget."
2026-06-23,Hoshangabad,Madhya Pradesh,Monsoon,WildTrail Boots,TH-383-SUSPENDER,Broad Advantage+,1,2117.79,1393.36,1.5199001,55.79,HOLD,1.0,1,"Opportunity score 56, ROAS 1.52x — no decisive signal. Maintain current budget."
2026-06-23,Hoshangabad,Madhya Pradesh,Monsoon,StormGuard Jacket,TH-383-SUSPENDER,Broad Advantage+,1,2117.8,1393.36,1.5199001,55.79,HOLD,1.0,1,"Opportunity score 56, ROAS 1.52x — no decisive signal. Maintain current budget."
2026-06-23,Ahmedabad,Gujarat,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,2,846.61,1016.81,0.8326,55.66,HOLD,1.0,1,"Opportunity score 56, ROAS 0.83x — no decisive signal. Weather=HEAT_HIGH. Maintain current budget."
2026-06-23,MUMBAI SUBURBAN,Maharashtra,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,846.61,1165.55,0.7264,55.63,HOLD,1.0,1,"Opportunity score 56, ROAS 0.73x — no decisive signal. Weather=RAIN_ACTIVE. Maintain current budget."
2026-06-23,Thane,Maharashtra,All Seasons,PocketPup Tote,TH-054-TOTE-19JUNE,ICP Pet Parent,1,1270.34,341.83,3.7163,55.58,HOLD,1.0,0,"Opportunity score 56, ROAS 3.72x — no decisive signal. Weather=RAIN_ACTIVE. Maintain current budget."
2026-06-23,Mumbai,Maharashtra,All Seasons,PocketPup Tote,TH-054-TOTE-19JUNE,ICP Pet Parent,1,1270.34,341.83,3.7163,55.58,HOLD,1.0,0,"Opportunity score 56, ROAS 3.72x — no decisive signal. Weather=RAIN_ACTIVE. Maintain current budget."
2026-06-23,UDUPI,Karnataka,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER-17JUNE,Urban Pet Parents,1,2117.8,1430.38,1.4806,55.55,HOLD,1.0,1,"Opportunity score 56, ROAS 1.48x — no decisive signal. Maintain current budget."
2026-06-23,Ahmedabad,Gujarat,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,2,846.61,1059.08,0.7994,55.5,HOLD,1.0,1,"Opportunity score 56, ROAS 0.80x — no decisive signal. Weather=HEAT_HIGH. Maintain current budget."
2026-06-23,Gurugram,Haryana,All Seasons,BlueWave Pool,TH-372-ROVERAINCOAT-10JUNE,ICP Pet Parents,1,2541.53,621.51,4.0893,55.45,HOLD,1.0,0,"Opportunity score 55, ROAS 4.09x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Central Delhi,Delhi,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,2,1100.84,1016.81,1.0826,55.41,HOLD,1.0,1,"Opportunity score 55, ROAS 1.08x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,West Delhi,Delhi,Monsoon,WildTrail Boots,TH-068-WILD-18JUNE-ADV+,Broad Advantage+,1,2117.8,854.59,2.4781,55.39,HOLD,1.0,1,"Opportunity score 55, ROAS 2.48x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,North Goa,Goa,Monsoon,Pawveralls Suspender Boots,TH-068-WILD-18JUNE-ADV+,Broad Advantage+,1,2117.8,854.59,2.4781,55.39,HOLD,1.0,1,"Opportunity score 55, ROAS 2.48x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Mumbai Subueban,Maharashtra,,FlutterPlay Toy | Interactive Cat Toy | Boredom-Breaking Indoor Play,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,1609.33,649.34,2.4784,55.39,HOLD,1.0,1,"Opportunity score 55, ROAS 2.48x — no decisive signal. Weather=RAIN_ACTIVE. Maintain current budget."
2026-06-23,Delhi,Delhi,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,3,1693.24,1074.71,1.5755,55.38,HOLD,1.0,0,"Opportunity score 55, ROAS 1.58x — no decisive signal. Weather=HEAT_HIGH. Maintain current budget."
2026-06-23,Bengaluru,Karnataka,Monsoon,Daily Pet Wipes,TH-054-TOTE-19JUNE,ICP Pet Parent,1,845.76,341.83,2.4742,55.37,HOLD,1.0,1,"Opportunity score 55, ROAS 2.47x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Dehradun,Uttarakhand,Monsoon,Pawveralls Suspender Boots,TH-012-SNUGBOO-19JUN,ICP Pet Parents,1,2117.8,861.66,2.4578,55.29,HOLD,1.0,1,"Opportunity score 55, ROAS 2.46x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Faridabad,Haryana,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,2,1947.46,2599.25,0.7492,55.25,HOLD,1.0,1,"Opportunity score 55, ROAS 0.75x — no decisive signal. Weather=HEAT_HIGH. Maintain current budget."
2026-06-23,Gautam Buddha Nagar,Uttar Pradesh,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,3,1693.22,1014.74,1.6686001,55.06,HOLD,1.0,1,"Opportunity score 55, ROAS 1.67x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,South West Delhi,Delhi,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,3,846.62,1059.08,0.7994,55.0,HOLD,1.0,1,"Opportunity score 55, ROAS 0.80x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Pipaliya Berkhedi,Madhya Pradesh,All Seasons,PocketPup Tote,TH-054-TOTE-19JUNE,ICP Pet Parent,1,1270.34,341.83,3.7163,54.96,HOLD,1.0,1,"Opportunity score 55, ROAS 3.72x — no decisive signal. Maintain current budget."
2026-06-23,Bengaluru,Karnataka,All Seasons,PocketPup Tote,TH-054-TOTE-19JUNE,ICP Pet Parent,1,1270.34,341.83,3.7163,54.96,HOLD,1.0,1,"Opportunity score 55, ROAS 3.72x — no decisive signal. Maintain current budget."
2026-06-23,Rangareddy,Telangana,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,2,1947.46,1974.22,0.9864,54.93,HOLD,1.0,1,"Opportunity score 55, ROAS 0.99x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Kodakandla,Tamil Nadu,All Seasons,Stormborn Harness,DOG HARNESS-CTL-19JUNE,Urban Pet Parent,1,2117.8,1076.29,1.9677,54.47,HOLD,1.0,1,"Opportunity score 54, ROAS 1.97x — no decisive signal. Maintain current budget."
2026-06-23,Udaipur,Rajasthan,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,ICP Pet Parents,1,846.61,431.7,1.9611,54.43,HOLD,1.0,1,"Opportunity score 54, ROAS 1.96x — no decisive signal. Maintain current budget."
2026-06-23,Nee delhi,Delhi,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,ICP Pet Parents,1,846.62,431.7,1.9611,54.43,HOLD,1.0,1,"Opportunity score 54, ROAS 1.96x — no decisive signal. Maintain current budget."
2026-06-23,South Delhi,Delhi,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,2,1693.22,520.14,3.2553,54.42,HOLD,1.0,1,"Opportunity score 54, ROAS 3.26x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Noida,Uttar Pradesh,Monsoon,Paw Cleanser 500ml,TH-336-PAWTECH-11JUNE-CR,Broad Advantage+,1,2033.22,1039.38,1.9562,54.28,HOLD,1.0,1,"Opportunity score 54, ROAS 1.96x — no decisive signal. Weather=HEAT_HIGH. Maintain current budget."
2026-06-23,Mira Bhayandar,Maharashtra,Monsoon,Pawveralls Suspender Boots,TH-012-SNUGBOO-19JUN,Urban Pet Parent,1,2117.8,941.22,2.2501,54.25,HOLD,1.0,1,"Opportunity score 54, ROAS 2.25x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Bangalote,Karnataka,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER,Broad Advantage+,1,3134.75,1393.36,2.2498,54.25,HOLD,1.0,1,"Opportunity score 54, ROAS 2.25x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Secunderabad,Telangana,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,846.61,713.95,1.1858,54.18,HOLD,1.0,1,"Opportunity score 54, ROAS 1.19x — no decisive signal. Weather=RAIN_EMERGING. Maintain current budget."
2026-06-23,North 24 Parganas,West Bengal,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,846.61,713.95,1.1858,54.18,HOLD,1.0,1,"Opportunity score 54, ROAS 1.19x — no decisive signal. Weather=RAIN_EMERGING. Maintain current budget."
2026-06-23,Thane,Maharashtra,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,4,1693.22,1193.43,1.4188,54.14,HOLD,1.0,0,"Opportunity score 54, ROAS 1.42x — no decisive signal. Weather=RAIN_ACTIVE. Maintain current budget."
2026-06-23,Bengaluru,Karnataka,,FusionGrip Harness – 2-in-1 Dog Harness with Retractable Leash,TH-348-FUSIONHARNESS-17JUNE-ADV+,Broad Advantage+,1,2541.53,653.02,3.892,54.02,HOLD,1.0,1,"Opportunity score 54, ROAS 3.89x — no decisive signal. Maintain current budget."
2026-06-23,Central Delhi,Delhi,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,2,846.6,1059.08,0.7994,54.0,HOLD,1.0,1,"Opportunity score 54, ROAS 0.80x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Mumbai,Maharashtra,All Seasons,TangleGuard Leash,TH-152-TANGLELEASH-11JUNE-ADV+,Broad Advantage+,1,2541.53,1366.15,1.8604,53.83,HOLD,1.0,1,"Opportunity score 54, ROAS 1.86x — no decisive signal. Maintain current budget."
2026-06-23,Vadodara,Gujarat,,"StepGuard Pet Boots – Soft Fit, Steady Grip & Daily Paw Protection",TH-383-SUSPENDER-20JUNE,Broad Advantage+,1,1905.96,495.63,3.8455,53.74,HOLD,1.0,1,"Opportunity score 54, ROAS 3.85x — no decisive signal. Maintain current budget."
2026-06-23,Bangalore,Karnataka,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,ICP Pet Parents,2,846.61,491.18,1.7235999,53.62,HOLD,1.0,0,"Opportunity score 54, ROAS 1.72x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Gurugram,Haryana,Monsoon,WildTrail Boots,TH-068-WILD-18JUNE-ADV+,Broad Advantage+,1,1694.07,854.59,1.9823,53.56,HOLD,1.0,0,"Opportunity score 54, ROAS 1.98x — no decisive signal. Maintain current budget."
2026-06-23,JAMNAGAR,Gujarat,Monsoon,Paw Cleanser 500ml,TH-336-PAWTECH-11JUNE-CR,Broad Advantage+,1,1694.24,1576.85,1.0744,53.11,HOLD,1.0,1,"Opportunity score 53, ROAS 1.07x — no decisive signal. Maintain current budget."
2026-06-23,Chennai,Tamil Nadu,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,ICP Pet Parents,1,846.61,431.7,1.9611,53.06,HOLD,1.0,0,"Opportunity score 53, ROAS 1.96x — no decisive signal. Weather=RAIN_EMERGING. Maintain current budget."
2026-06-23,Chandighar,Punjab,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,2,1693.22,706.35,2.3971,52.99,HOLD,1.0,1,"Opportunity score 53, ROAS 2.40x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Kanchipuram,Tamil Nadu,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER,Broad Advantage+,1,2711.02,2593.29,1.0454,52.94,HOLD,1.0,1,"Opportunity score 53, ROAS 1.05x — no decisive signal. Maintain current budget."
2026-06-23,Srinagar,Jammu and Kashmir,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,1100.85,648.15,1.6984,52.86,HOLD,1.0,1,"Opportunity score 53, ROAS 1.70x — no decisive signal. Maintain current budget."
2026-06-23,Rupnagar,Punjab,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,1100.85,648.15,1.6984,52.86,HOLD,1.0,1,"Opportunity score 53, ROAS 1.70x — no decisive signal. Maintain current budget."
2026-06-23,North West Delhi,Delhi,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,1100.84,648.15,1.6984,52.86,HOLD,1.0,1,"Opportunity score 53, ROAS 1.70x — no decisive signal. Maintain current budget."
2026-06-23,Dehradun,Uttarakhand,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,1100.85,648.15,1.6984,52.86,HOLD,1.0,1,"Opportunity score 53, ROAS 1.70x — no decisive signal. Maintain current budget."
2026-06-23,Jaipur,Rajasthan,Monsoon,Paw Cleanser 500ml,TH-336-PAWTECH-11JUNE-CR,Broad Advantage+,1,2033.22,1039.38,1.9562,52.78,HOLD,1.0,1,"Opportunity score 53, ROAS 1.96x — no decisive signal. Weather=DRY. Maintain current budget."
2026-06-23,Ghaziabad,Uttar Pradesh,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,3,1693.22,1188.67,1.4245,52.55,HOLD,1.0,0,"Opportunity score 53, ROAS 1.42x — no decisive signal. Maintain current budget."
2026-06-23,Nagpur,Maharashtra,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,2,1693.22,1040.28,1.6277,52.39,HOLD,1.0,0,"Opportunity score 52, ROAS 1.63x — no decisive signal. Weather=RAIN_EMERGING. Maintain current budget."
2026-06-23,Dadra  Nagar Haveli,Dadra and Nagar Haveli,All Seasons,TangleGuard Leash,TH-152-TANGLELEASH-11JUNE-ADV+,Broad Advantage+,1,2201.1,1366.15,1.6112,52.33,HOLD,1.0,1,"Opportunity score 52, ROAS 1.61x — no decisive signal. Maintain current budget."
2026-06-23,Lucknow,Uttar Pradesh,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,ICP Pet Parents,2,1100.85,949.74,1.1591,52.3,HOLD,1.0,0,"Opportunity score 52, ROAS 1.16x — no decisive signal. Weather=HEAT_HIGH. Maintain current budget."
2026-06-23,KOLKATA,West Bengal,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,Urban Pet Parent,1,846.61,239.29,3.538,51.94,HOLD,1.0,0,"Opportunity score 52, ROAS 3.54x — no decisive signal. Weather=RAIN_EMERGING. Maintain current budget."
2026-06-23,CHENNAI,Tamil Nadu,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,Urban Pet Parent,1,846.61,239.29,3.538,51.94,HOLD,1.0,0,"Opportunity score 52, ROAS 3.54x — no decisive signal. Weather=RAIN_EMERGING. Maintain current budget."
2026-06-23,Sambalpur,Odisha,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,Urban Pet Parent,1,846.61,239.29,3.538,51.89,HOLD,1.0,1,"Opportunity score 52, ROAS 3.54x — no decisive signal. Maintain current budget."
2026-06-23,SOUTH,Delhi,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,Urban Pet Parent,1,846.62,239.29,3.5381,51.89,HOLD,1.0,1,"Opportunity score 52, ROAS 3.54x — no decisive signal. Maintain current budget."
2026-06-23,Bangalore,Karnataka,All Seasons,MistCalm Brush,TH-287-MISTCALMBRUSH-19JUNE,ICP Pet Parents,2,1100.85,808.06,1.3623,51.81,HOLD,1.0,0,"Opportunity score 52, ROAS 1.36x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,CHENNAI,Tamil Nadu,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,1100.85,648.15,1.6984,51.74,HOLD,1.0,0,"Opportunity score 52, ROAS 1.70x — no decisive signal. Weather=RAIN_EMERGING. Maintain current budget."
2026-06-23,Vadodara,Gujarat,,"StepGuard Pet Boots – Soft Fit, Steady Grip & Daily Paw Protection",TH-383-SUSPENDER-20JUNE,Broad Advantage+,1,1905.96,495.63,3.8455,51.73,HOLD,1.0,1,"Opportunity score 52, ROAS 3.85x — no decisive signal. Weather=HEAT_HIGH. Maintain current budget."
2026-06-23,Navi Mumbai,Maharashtra,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,1,846.61,487.08,1.7381,51.69,HOLD,1.0,1,"Opportunity score 52, ROAS 1.74x — no decisive signal. Weather=RAIN_ACTIVE. Maintain current budget."
2026-06-23,Durg,Chhattisgarh,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER-17JUNE,Urban Pet Parents,1,2117.8,1221.38,1.7339001,51.67,HOLD,1.0,1,"Opportunity score 52, ROAS 1.73x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Gurugram,Haryana,Monsoon,Rover Raincoat,TH-372-ROVERAINCOAT-10JUNE,ICP Pet Parents,1,1694.06,621.51,2.7257,51.63,HOLD,1.0,0,"Opportunity score 52, ROAS 2.73x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Hyderabadad,Telangana,All Seasons,TangleGuard Leash,TH-152-TANGLELEASH-11JUNE-ADV+,Broad Advantage+,1,2033.22,1366.15,1.4883,51.6,HOLD,1.0,1,"Opportunity score 52, ROAS 1.49x — no decisive signal. Maintain current budget."
2026-06-23,Ahmedabad,Gujarat,All Seasons,TangleGuard Leash,TH-152-TANGLELEASH-11JUNE-ADV+,Broad Advantage+,1,2033.22,1366.15,1.4883,51.6,HOLD,1.0,1,"Opportunity score 52, ROAS 1.49x — no decisive signal. Maintain current budget."
2026-06-23,Mumbai Subueban,Maharashtra,,StillSpring Fountain | Pet Water Fountain for Cats & Small Dogs | Quiet Flow Hydration System,TH-373-STILLSPRING-17JUNE-CS,Cat Lover,1,2541.53,1484.0,1.7126,51.56,HOLD,1.0,1,"Opportunity score 52, ROAS 1.71x — no decisive signal. Weather=RAIN_ACTIVE. Maintain current budget."
2026-06-23,South Goa,Goa,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER,Broad Advantage+,1,2541.53,1492.65,1.7027,51.51,HOLD,1.0,1,"Opportunity score 52, ROAS 1.70x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Gurugram,Haryana,,FusionGrip Harness – 2-in-1 Dog Harness with Retractable Leash,TH-348-FUSIONHARNESS-17JUNE-ADV+,Broad Advantage+,1,2264.16,653.02,3.4672,51.47,HOLD,1.0,1,"Opportunity score 51, ROAS 3.47x — no decisive signal. Maintain current budget."
2026-06-23,Gurugram,Haryana,Monsoon,Paw Cleanser 500ml,TH-336-PAWTECH-11JUNE-CR,Broad Advantage+,1,2117.8,1576.85,1.3431001,51.39,HOLD,1.0,1,"Opportunity score 51, ROAS 1.34x — no decisive signal. Maintain current budget."
2026-06-23,Mumbai Subueban,Maharashtra,,Treat Chamber – Interactive Slow Feeder Dog Puzzle Toy | Rotating Treat Dispenser with 8 Compartments for IQ Training & Mental Stimulation,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,1948.31,1180.88,1.6499,51.25,HOLD,1.0,1,"Opportunity score 51, ROAS 1.65x — no decisive signal. Weather=RAIN_ACTIVE. Maintain current budget."
2026-06-23,CHIDAMBARAM,Tamil Nadu,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER-17JUNE,Urban Pet Parents,1,2117.8,1286.04,1.6468,51.23,HOLD,1.0,1,"Opportunity score 51, ROAS 1.65x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Ahmedabad,Gujarat,Summer,SnugSole Boots,TH-012-SNUGBOO-19JUN,Urban Pet Parent,1,1863.56,444.91,4.1886,50.8,HOLD,1.0,0,"Opportunity score 51, ROAS 4.19x — no decisive signal. Maintain current budget."
2026-06-23,South Delhi,Delhi,Monsoon,Rover Raincoat,TH-372-ROVERAINCOAT-10JUNE,Urban Pet Parents,1,1694.06,1089.0,1.5555999,50.78,HOLD,1.0,1,"Opportunity score 51, ROAS 1.56x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Rangareddy,Telangana,Monsoon,Rover Raincoat,TH-372-ROVERAINCOAT-10JUNE,Urban Pet Parents,1,1694.07,1089.0,1.5555999,50.78,HOLD,1.0,1,"Opportunity score 51, ROAS 1.56x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,GAUTAM BUDDHA NAGAR,Uttar Pradesh,Monsoon,Rover Raincoat,TH-372-ROVERAINCOAT-10JUNE,Urban Pet Parents,1,1694.07,1089.0,1.5555999,50.78,HOLD,1.0,1,"Opportunity score 51, ROAS 1.56x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Mumbai 400026,Maharashtra,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER-17JUNE,Urban Pet Parents,1,2117.8,1382.42,1.5320001,50.66,HOLD,1.0,1,"Opportunity score 51, ROAS 1.53x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Hoshangabad,Madhya Pradesh,Monsoon,WildTrail Boots,TH-383-SUSPENDER,Broad Advantage+,1,2117.79,1393.36,1.5199001,50.6,HOLD,1.0,1,"Opportunity score 51, ROAS 1.52x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
